Number,Frame #,isReplay,Camera Angle,Condensed Views,IsTrackView,isRace,,Connor,Eric,Brendon,JD,,,,,,,,
131400,frame_131400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
131450,frame_131450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
131500,frame_131500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
131550,frame_131550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
131600,frame_131600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
131650,frame_131650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
131700,frame_131700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
131750,frame_131750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
131800,frame_131800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
131850,frame_131850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
131900,frame_131900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
131950,frame_131950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132000,frame_132000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132050,frame_132050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132100,frame_132100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132150,frame_132150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132200,frame_132200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132250,frame_132250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132300,frame_132300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132350,frame_132350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132400,frame_132400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132450,frame_132450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132500,frame_132500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132550,frame_132550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132600,frame_132600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132650,frame_132650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132700,frame_132700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132750,frame_132750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132800,frame_132800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132850,frame_132850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132900,frame_132900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
132950,frame_132950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133000,frame_133000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133050,frame_133050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133100,frame_133100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133150,frame_133150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133200,frame_133200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133250,frame_133250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133300,frame_133300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133350,frame_133350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133400,frame_133400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133450,frame_133450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133500,frame_133500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133550,frame_133550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133600,frame_133600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133650,frame_133650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133700,frame_133700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133750,frame_133750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133800,frame_133800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133850,frame_133850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133900,frame_133900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
133950,frame_133950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134000,frame_134000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134050,frame_134050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134100,frame_134100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134150,frame_134150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134200,frame_134200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134250,frame_134250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134300,frame_134300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134350,frame_134350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134400,frame_134400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134450,frame_134450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134500,frame_134500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134550,frame_134550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134600,frame_134600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134650,frame_134650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134700,frame_134700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134750,frame_134750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134800,frame_134800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134850,frame_134850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134900,frame_134900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
134950,frame_134950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135000,frame_135000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135050,frame_135050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135100,frame_135100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135150,frame_135150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135200,frame_135200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135250,frame_135250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135300,frame_135300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135350,frame_135350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135400,frame_135400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135450,frame_135450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135500,frame_135500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135550,frame_135550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135600,frame_135600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135650,frame_135650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135700,frame_135700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135750,frame_135750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135800,frame_135800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135850,frame_135850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135900,frame_135900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
135950,frame_135950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136000,frame_136000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136050,frame_136050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136100,frame_136100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136150,frame_136150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136200,frame_136200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136250,frame_136250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136300,frame_136300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136350,frame_136350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136400,frame_136400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136450,frame_136450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136500,frame_136500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136550,frame_136550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136600,frame_136600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136650,frame_136650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136700,frame_136700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136750,frame_136750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136800,frame_136800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136850,frame_136850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136900,frame_136900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
136950,frame_136950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137000,frame_137000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137050,frame_137050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137100,frame_137100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137150,frame_137150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137200,frame_137200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137250,frame_137250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137300,frame_137300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137350,frame_137350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137400,frame_137400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137450,frame_137450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137500,frame_137500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137550,frame_137550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137600,frame_137600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137650,frame_137650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137700,frame_137700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137750,frame_137750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137800,frame_137800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137850,frame_137850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137900,frame_137900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
137950,frame_137950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138000,frame_138000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138050,frame_138050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138100,frame_138100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138150,frame_138150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138200,frame_138200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138250,frame_138250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138300,frame_138300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138350,frame_138350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138400,frame_138400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138450,frame_138450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138500,frame_138500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138550,frame_138550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138600,frame_138600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138650,frame_138650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138700,frame_138700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138750,frame_138750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138800,frame_138800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138850,frame_138850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138900,frame_138900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
138950,frame_138950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139000,frame_139000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139050,frame_139050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139100,frame_139100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139150,frame_139150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139200,frame_139200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139250,frame_139250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139300,frame_139300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139350,frame_139350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139400,frame_139400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139450,frame_139450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139500,frame_139500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139550,frame_139550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139600,frame_139600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139650,frame_139650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139700,frame_139700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139750,frame_139750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139800,frame_139800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139850,frame_139850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139900,frame_139900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
139950,frame_139950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140000,frame_140000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140050,frame_140050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140100,frame_140100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140150,frame_140150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140200,frame_140200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140250,frame_140250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140300,frame_140300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140350,frame_140350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140400,frame_140400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140450,frame_140450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140500,frame_140500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140550,frame_140550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140600,frame_140600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140650,frame_140650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140700,frame_140700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140750,frame_140750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140800,frame_140800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140850,frame_140850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140900,frame_140900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
140950,frame_140950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141000,frame_141000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141050,frame_141050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141100,frame_141100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141150,frame_141150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141200,frame_141200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141250,frame_141250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141300,frame_141300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141350,frame_141350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141400,frame_141400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141450,frame_141450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141500,frame_141500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141550,frame_141550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141600,frame_141600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141650,frame_141650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141700,frame_141700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141750,frame_141750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141800,frame_141800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141850,frame_141850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141900,frame_141900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
141950,frame_141950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142000,frame_142000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142050,frame_142050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142100,frame_142100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142150,frame_142150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142200,frame_142200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142250,frame_142250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142300,frame_142300,FALSE,,,FALSE,,,,,,,,,,,,,,
142350,frame_142350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142400,frame_142400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142450,frame_142450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142500,frame_142500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142550,frame_142550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142600,frame_142600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142650,frame_142650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142700,frame_142700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142750,frame_142750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142800,frame_142800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142850,frame_142850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142900,frame_142900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
142950,frame_142950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143000,frame_143000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143050,frame_143050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143100,frame_143100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143150,frame_143150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143200,frame_143200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143250,frame_143250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143300,frame_143300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143350,frame_143350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143400,frame_143400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143450,frame_143450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143500,frame_143500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143550,frame_143550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143600,frame_143600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143650,frame_143650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143700,frame_143700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143750,frame_143750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143800,frame_143800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143850,frame_143850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143900,frame_143900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
143950,frame_143950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144000,frame_144000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144050,frame_144050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144100,frame_144100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144150,frame_144150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144200,frame_144200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144250,frame_144250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144300,frame_144300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144350,frame_144350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144400,frame_144400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144450,frame_144450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144500,frame_144500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144550,frame_144550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144600,frame_144600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144650,frame_144650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144700,frame_144700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144750,frame_144750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144800,frame_144800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144850,frame_144850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144900,frame_144900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
144950,frame_144950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145000,frame_145000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145050,frame_145050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145100,frame_145100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145150,frame_145150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145200,frame_145200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145250,frame_145250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145300,frame_145300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145350,frame_145350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145400,frame_145400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145450,frame_145450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145500,frame_145500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145550,frame_145550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145600,frame_145600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145650,frame_145650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145700,frame_145700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145750,frame_145750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145800,frame_145800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145850,frame_145850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145900,frame_145900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
145950,frame_145950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146000,frame_146000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146050,frame_146050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146100,frame_146100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146150,frame_146150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146200,frame_146200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146250,frame_146250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146300,frame_146300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146350,frame_146350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146400,frame_146400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146450,frame_146450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146500,frame_146500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146550,frame_146550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146600,frame_146600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146650,frame_146650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146700,frame_146700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146750,frame_146750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146800,frame_146800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146850,frame_146850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146900,frame_146900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
146950,frame_146950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147000,frame_147000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147050,frame_147050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147100,frame_147100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147150,frame_147150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147200,frame_147200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147250,frame_147250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147300,frame_147300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147350,frame_147350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147400,frame_147400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147450,frame_147450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147500,frame_147500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147550,frame_147550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147600,frame_147600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147650,frame_147650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147700,frame_147700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147750,frame_147750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147800,frame_147800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147850,frame_147850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147900,frame_147900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
147950,frame_147950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148000,frame_148000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148050,frame_148050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148100,frame_148100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148150,frame_148150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148200,frame_148200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148250,frame_148250,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148300,frame_148300,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148350,frame_148350,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148400,frame_148400,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148450,frame_148450,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148500,frame_148500,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148550,frame_148550,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148600,frame_148600,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148650,frame_148650,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148700,frame_148700,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148750,frame_148750,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148800,frame_148800,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148850,frame_148850,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148900,frame_148900,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
148950,frame_148950,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
149000,frame_149000,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
149050,frame_149050,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
149100,frame_149100,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
149150,frame_149150,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
149200,frame_149200,FALSE,,,FALSE,FALSE,,,,,,,,,,,,,
